#src dst src_tor dst_tor start_time flow_size compute_time stage_index
1125 1269 32 36 10810591054 546875000 2692307693 53
1270 790 36 21 10810591054 546875000 2692307693 54
790 1398 21 40 10810591054 546875000 2692307693 54
1398 1126 40 32 10810591054 546875000 2692307693 54
1126 1270 32 36 10810591054 546875000 2692307693 54
1271 791 36 21 10810591054 546875000 2692307693 55
791 1399 21 40 10810591054 546875000 2692307693 55
1399 1127 40 32 10810591054 546875000 2692307693 55
1127 1271 32 36 10810591054 546875000 2692307693 55
1272 792 36 21 10810591054 546875000 2692307693 56
792 1400 21 40 10810591054 546875000 2692307693 56
1400 1128 40 32 10810591054 546875000 2692307693 56
1128 1272 32 36 10810591054 546875000 2692307693 56
1273 793 36 21 10810591054 546875000 2692307693 57
793 1401 21 40 10810591054 546875000 2692307693 57
1401 1129 40 32 10810591054 546875000 2692307693 57
1129 1273 32 36 10810591054 546875000 2692307693 57
1274 794 36 21 10810591054 546875000 2692307693 58
794 1402 21 40 10810591054 546875000 2692307693 58
1402 1130 40 32 10810591054 546875000 2692307693 58
1130 1274 32 36 10810591054 546875000 2692307693 58
1275 795 36 21 10810591054 546875000 2692307693 59
795 1403 21 40 10810591054 546875000 2692307693 59
1403 1131 40 32 10810591054 546875000 2692307693 59
1131 1275 32 36 10810591054 546875000 2692307693 59
1276 796 36 21 10810591054 546875000 2692307693 60
796 1404 21 40 10810591054 546875000 2692307693 60
1404 1132 40 32 10810591054 546875000 2692307693 60
1132 1276 32 36 10810591054 546875000 2692307693 60
1277 797 36 21 10810591054 546875000 2692307693 61
797 1405 21 40 10810591054 546875000 2692307693 61
1405 1133 40 32 10810591054 546875000 2692307693 61
1133 1277 32 36 10810591054 546875000 2692307693 61
1278 798 36 21 10810591054 546875000 2692307693 62
798 1406 21 40 10810591054 546875000 2692307693 62
1406 1134 40 32 10810591054 546875000 2692307693 62
1134 1278 32 36 10810591054 546875000 2692307693 62
1279 799 36 21 10810591054 546875000 2692307693 63
799 1407 21 40 10810591054 546875000 2692307693 63
1407 1135 40 32 10810591054 546875000 2692307693 63
1135 1279 32 36 10810591054 546875000 2692307693 63
1952 1472 58 43 10810591054 546875000 2692307693 64
1472 1856 43 55 10810591054 546875000 2692307693 64
1856 1136 55 32 10810591054 546875000 2692307693 64
1136 1952 32 58 10810591054 546875000 2692307693 64
1953 1473 58 43 10810591054 546875000 2692307693 65
1473 1857 43 55 10810591054 546875000 2692307693 65
1857 1137 55 32 10810591054 546875000 2692307693 65
1137 1953 32 58 10810591054 546875000 2692307693 65
1954 1474 58 43 10810591054 546875000 2692307693 66
1474 1858 43 55 10810591054 546875000 2692307693 66
1858 1138 55 32 10810591054 546875000 2692307693 66
1138 1954 32 58 10810591054 546875000 2692307693 66
1955 1475 58 43 10810591054 546875000 2692307693 67
1475 1859 43 55 10810591054 546875000 2692307693 67
1859 1139 55 32 10810591054 546875000 2692307693 67
1139 1955 32 58 10810591054 546875000 2692307693 67
1956 1476 58 43 10810591054 546875000 2692307693 68
1476 1860 43 55 10810591054 546875000 2692307693 68
1860 1140 55 32 10810591054 546875000 2692307693 68
1140 1956 32 58 10810591054 546875000 2692307693 68
1957 1477 58 43 10810591054 546875000 2692307693 69
1477 1861 43 55 10810591054 546875000 2692307693 69
1861 1141 55 32 10810591054 546875000 2692307693 69
1141 1957 32 58 10810591054 546875000 2692307693 69
1958 1478 58 43 10810591054 546875000 2692307693 70
1478 1862 43 55 10810591054 546875000 2692307693 70
1862 1142 55 32 10810591054 546875000 2692307693 70
1142 1958 32 58 10810591054 546875000 2692307693 70
1959 1479 58 43 10810591054 546875000 2692307693 71
1479 1863 43 55 10810591054 546875000 2692307693 71
1863 1143 55 32 10810591054 546875000 2692307693 71
1143 1959 32 58 10810591054 546875000 2692307693 71
1960 1480 58 43 10810591054 546875000 2692307693 72
1480 1864 43 55 10810591054 546875000 2692307693 72
1864 1144 55 32 10810591054 546875000 2692307693 72
1144 1960 32 58 10810591054 546875000 2692307693 72
1961 1481 58 43 10810591054 546875000 2692307693 73
1481 1865 43 55 10810591054 546875000 2692307693 73
1865 1145 55 32 10810591054 546875000 2692307693 73
1145 1961 32 58 10810591054 546875000 2692307693 73
1962 1482 58 43 10810591054 546875000 2692307693 74
1482 1866 43 55 10810591054 546875000 2692307693 74
1866 1146 55 32 10810591054 546875000 2692307693 74
1146 1962 32 58 10810591054 546875000 2692307693 74
1963 1483 58 43 10810591054 546875000 2692307693 75
1483 1867 43 55 10810591054 546875000 2692307693 75
1867 1147 55 32 10810591054 546875000 2692307693 75
1147 1963 32 58 10810591054 546875000 2692307693 75
1964 1484 58 43 10810591054 546875000 2692307693 76
1484 1868 43 55 10810591054 546875000 2692307693 76
1868 1148 55 32 10810591054 546875000 2692307693 76
1148 1964 32 58 10810591054 546875000 2692307693 76
1965 1485 58 43 10810591054 546875000 2692307693 77
1485 1869 43 55 10810591054 546875000 2692307693 77
1869 1149 55 32 10810591054 546875000 2692307693 77
1149 1965 32 58 10810591054 546875000 2692307693 77
1966 1486 58 43 10810591054 546875000 2692307693 78
1486 1870 43 55 10810591054 546875000 2692307693 78
1870 1150 55 32 10810591054 546875000 2692307693 78
1150 1966 32 58 10810591054 546875000 2692307693 78
1967 1487 58 43 10810591054 546875000 2692307693 79
1487 1871 43 55 10810591054 546875000 2692307693 79
1871 1151 55 32 10810591054 546875000 2692307693 79
1151 1967 32 58 10810591054 546875000 2692307693 79
1968 1488 58 43 10810591054 546875000 2692307693 80
1488 1872 43 55 10810591054 546875000 2692307693 80
1872 832 55 23 10810591054 546875000 2692307693 80
832 1968 23 58 10810591054 546875000 2692307693 80
1969 1489 58 43 10810591054 546875000 2692307693 81
1489 1873 43 55 10810591054 546875000 2692307693 81
1873 833 55 23 10810591054 546875000 2692307693 81
833 1969 23 58 10810591054 546875000 2692307693 81
1970 1490 58 43 10810591054 546875000 2692307693 82
1490 1874 43 55 10810591054 546875000 2692307693 82
1874 834 55 23 10810591054 546875000 2692307693 82
834 1970 23 58 10810591054 546875000 2692307693 82
1971 1491 58 43 10810591054 546875000 2692307693 83
1491 1875 43 55 10810591054 546875000 2692307693 83
1875 835 55 23 10810591054 546875000 2692307693 83
835 1971 23 58 10810591054 546875000 2692307693 83
1972 1492 58 43 10810591054 546875000 2692307693 84
1492 1876 43 55 10810591054 546875000 2692307693 84
1876 836 55 23 10810591054 546875000 2692307693 84
836 1972 23 58 10810591054 546875000 2692307693 84
1973 1493 58 43 10810591054 546875000 2692307693 85
1493 1877 43 55 10810591054 546875000 2692307693 85
1877 837 55 23 10810591054 546875000 2692307693 85
837 1973 23 58 10810591054 546875000 2692307693 85
1974 1494 58 43 10810591054 546875000 2692307693 86
1494 1878 43 55 10810591054 546875000 2692307693 86
1878 838 55 23 10810591054 546875000 2692307693 86
838 1974 23 58 10810591054 546875000 2692307693 86
1975 1495 58 43 10810591054 546875000 2692307693 87
1495 1879 43 55 10810591054 546875000 2692307693 87
1879 839 55 23 10810591054 546875000 2692307693 87
839 1975 23 58 10810591054 546875000 2692307693 87
1976 1496 58 43 10810591054 546875000 2692307693 88
1496 1880 43 55 10810591054 546875000 2692307693 88
1880 840 55 23 10810591054 546875000 2692307693 88
840 1976 23 58 10810591054 546875000 2692307693 88
1977 1497 58 43 10810591054 546875000 2692307693 89
1497 1881 43 55 10810591054 546875000 2692307693 89
1881 841 55 23 10810591054 546875000 2692307693 89
841 1977 23 58 10810591054 546875000 2692307693 89
1978 1498 58 43 10810591054 546875000 2692307693 90
1498 1882 43 55 10810591054 546875000 2692307693 90
1882 842 55 23 10810591054 546875000 2692307693 90
842 1978 23 58 10810591054 546875000 2692307693 90
1979 1499 58 43 10810591054 546875000 2692307693 91
1499 1883 43 55 10810591054 546875000 2692307693 91
1883 843 55 23 10810591054 546875000 2692307693 91
843 1979 23 58 10810591054 546875000 2692307693 91
1980 1500 58 43 10810591054 546875000 2692307693 92
1500 1884 43 55 10810591054 546875000 2692307693 92
1884 844 55 23 10810591054 546875000 2692307693 92
844 1980 23 58 10810591054 546875000 2692307693 92
1981 1501 58 43 10810591054 546875000 2692307693 93
1501 1885 43 55 10810591054 546875000 2692307693 93
1885 845 55 23 10810591054 546875000 2692307693 93
845 1981 23 58 10810591054 546875000 2692307693 93
1982 1502 58 43 10810591054 546875000 2692307693 94
1502 1886 43 55 10810591054 546875000 2692307693 94
1886 846 55 23 10810591054 546875000 2692307693 94
846 1982 23 58 10810591054 546875000 2692307693 94
1983 1503 58 43 10810591054 546875000 2692307693 95
1503 1887 43 55 10810591054 546875000 2692307693 95
1887 847 55 23 10810591054 546875000 2692307693 95
847 1983 23 58 10810591054 546875000 2692307693 95
1440 672 42 18 10810591054 546875000 2692307693 96
672 112 18 0 10810591054 546875000 2692307693 96
112 848 0 23 10810591054 546875000 2692307693 96
848 1440 23 42 10810591054 546875000 2692307693 96
1441 673 42 18 10810591054 546875000 2692307693 97
673 113 18 0 10810591054 546875000 2692307693 97
113 849 0 23 10810591054 546875000 2692307693 97
849 1441 23 42 10810591054 546875000 2692307693 97
1442 674 42 18 10810591054 546875000 2692307693 98
674 114 18 0 10810591054 546875000 2692307693 98
114 850 0 23 10810591054 546875000 2692307693 98
850 1442 23 42 10810591054 546875000 2692307693 98
1443 675 42 18 10810591054 546875000 2692307693 99
675 115 18 0 10810591054 546875000 2692307693 99
115 851 0 23 10810591054 546875000 2692307693 99
851 1443 23 42 10810591054 546875000 2692307693 99
1444 676 42 18 10810591054 546875000 2692307693 100
676 116 18 0 10810591054 546875000 2692307693 100
116 852 0 23 10810591054 546875000 2692307693 100
852 1444 23 42 10810591054 546875000 2692307693 100
1445 677 42 18 10810591054 546875000 2692307693 101
677 117 18 0 10810591054 546875000 2692307693 101
117 853 0 23 10810591054 546875000 2692307693 101
853 1445 23 42 10810591054 546875000 2692307693 101
1446 678 42 18 10810591054 546875000 2692307693 102
678 118 18 0 10810591054 546875000 2692307693 102
118 854 0 23 10810591054 546875000 2692307693 102
854 1446 23 42 10810591054 546875000 2692307693 102
1447 679 42 18 10810591054 546875000 2692307693 103
679 119 18 0 10810591054 546875000 2692307693 103
119 855 0 23 10810591054 546875000 2692307693 103
855 1447 23 42 10810591054 546875000 2692307693 103
1448 680 42 18 10810591054 546875000 2692307693 104
680 120 18 0 10810591054 546875000 2692307693 104
120 856 0 23 10810591054 546875000 2692307693 104
856 1448 23 42 10810591054 546875000 2692307693 104
1449 681 42 18 10810591054 546875000 2692307693 105
681 121 18 0 10810591054 546875000 2692307693 105
121 857 0 23 10810591054 546875000 2692307693 105
857 1449 23 42 10810591054 546875000 2692307693 105
1450 682 42 18 10810591054 546875000 2692307693 106
682 122 18 0 10810591054 546875000 2692307693 106
122 858 0 23 10810591054 546875000 2692307693 106
858 1450 23 42 10810591054 546875000 2692307693 106
1451 683 42 18 10810591054 546875000 2692307693 107
683 123 18 0 10810591054 546875000 2692307693 107
123 859 0 23 10810591054 546875000 2692307693 107
859 1451 23 42 10810591054 546875000 2692307693 107
1452 684 42 18 10810591054 546875000 2692307693 108
684 124 18 0 10810591054 546875000 2692307693 108
124 860 0 23 10810591054 546875000 2692307693 108
860 1452 23 42 10810591054 546875000 2692307693 108
1453 685 42 18 10810591054 546875000 2692307693 109
685 125 18 0 10810591054 546875000 2692307693 109
125 861 0 23 10810591054 546875000 2692307693 109
861 1453 23 42 10810591054 546875000 2692307693 109
1454 686 42 18 10810591054 546875000 2692307693 110
686 126 18 0 10810591054 546875000 2692307693 110
126 862 0 23 10810591054 546875000 2692307693 110
862 1454 23 42 10810591054 546875000 2692307693 110
1455 687 42 18 10810591054 546875000 2692307693 111
687 127 18 0 10810591054 546875000 2692307693 111
127 863 0 23 10810591054 546875000 2692307693 111
863 1455 23 42 10810591054 546875000 2692307693 111
1456 688 42 18 10810591054 546875000 2692307693 112
688 1504 18 44 10810591054 546875000 2692307693 112
1504 1760 44 52 10810591054 546875000 2692307693 112
1760 1456 52 42 10810591054 546875000 2692307693 112
1457 689 42 18 10810591054 546875000 2692307693 113
689 1505 18 44 10810591054 546875000 2692307693 113
1505 1761 44 52 10810591054 546875000 2692307693 113
1761 1457 52 42 10810591054 546875000 2692307693 113
1458 690 42 18 10810591054 546875000 2692307693 114
690 1506 18 44 10810591054 546875000 2692307693 114
1506 1762 44 52 10810591054 546875000 2692307693 114
1762 1458 52 42 10810591054 546875000 2692307693 114
1459 691 42 18 10810591054 546875000 2692307693 115
691 1507 18 44 10810591054 546875000 2692307693 115
1507 1763 44 52 10810591054 546875000 2692307693 115
1763 1459 52 42 10810591054 546875000 2692307693 115
1460 692 42 18 10810591054 546875000 2692307693 116
692 1508 18 44 10810591054 546875000 2692307693 116
1508 1764 44 52 10810591054 546875000 2692307693 116
1764 1460 52 42 10810591054 546875000 2692307693 116
1461 693 42 18 10810591054 546875000 2692307693 117
693 1509 18 44 10810591054 546875000 2692307693 117
1509 1765 44 52 10810591054 546875000 2692307693 117
1765 1461 52 42 10810591054 546875000 2692307693 117
1462 694 42 18 10810591054 546875000 2692307693 118
694 1510 18 44 10810591054 546875000 2692307693 118
1510 1766 44 52 10810591054 546875000 2692307693 118
1766 1462 52 42 10810591054 546875000 2692307693 118
1463 695 42 18 10810591054 546875000 2692307693 119
695 1511 18 44 10810591054 546875000 2692307693 119
1511 1767 44 52 10810591054 546875000 2692307693 119
1767 1463 52 42 10810591054 546875000 2692307693 119
1464 696 42 18 10810591054 546875000 2692307693 120
696 1512 18 44 10810591054 546875000 2692307693 120
1512 1768 44 52 10810591054 546875000 2692307693 120
1768 1464 52 42 10810591054 546875000 2692307693 120
1465 697 42 18 10810591054 546875000 2692307693 121
697 1513 18 44 10810591054 546875000 2692307693 121
1513 1769 44 52 10810591054 546875000 2692307693 121
1769 1465 52 42 10810591054 546875000 2692307693 121
1466 698 42 18 10810591054 546875000 2692307693 122
698 1514 18 44 10810591054 546875000 2692307693 122
1514 1770 44 52 10810591054 546875000 2692307693 122
1770 1466 52 42 10810591054 546875000 2692307693 122
1467 699 42 18 10810591054 546875000 2692307693 123
699 1515 18 44 10810591054 546875000 2692307693 123
1515 1771 44 52 10810591054 546875000 2692307693 123
1771 1467 52 42 10810591054 546875000 2692307693 123
1468 700 42 18 10810591054 546875000 2692307693 124
700 1516 18 44 10810591054 546875000 2692307693 124
1516 1772 44 52 10810591054 546875000 2692307693 124
1772 1468 52 42 10810591054 546875000 2692307693 124
1469 701 42 18 10810591054 546875000 2692307693 125
701 1517 18 44 10810591054 546875000 2692307693 125
1517 1773 44 52 10810591054 546875000 2692307693 125
1773 1469 52 42 10810591054 546875000 2692307693 125
1470 702 42 18 10810591054 546875000 2692307693 126
702 1518 18 44 10810591054 546875000 2692307693 126
1518 1774 44 52 10810591054 546875000 2692307693 126
1774 1470 52 42 10810591054 546875000 2692307693 126
1471 703 42 18 10810591054 546875000 2692307693 127
703 1519 18 44 10810591054 546875000 2692307693 127
1519 1775 44 52 10810591054 546875000 2692307693 127
1775 1471 52 42 10810591054 546875000 2692307693 127
